,title,url
101,Internal Players,https://www.novelupdates.com/series/internal-players/
102,Inters*x Student and Biology Teacher,https://www.novelupdates.com/series/intersex-student-and-biology-teacher/
103,Interstellar Chef Raising a Baby,https://www.novelupdates.com/series/interstellar-chef-raising-a-baby/
104,Interstellar Demon Legend,https://www.novelupdates.com/series/interstellar-demon-legend/
105,Interstellar Favorite Superstar,https://www.novelupdates.com/series/interstellar-favorite-superstar/
106,Interstellar Pharmacist,https://www.novelupdates.com/series/interstellar-pharmacist/
107,Interstellar Power Couple,https://www.novelupdates.com/series/interstellar-power-couple/
108,Interstellar Rare Species,https://www.novelupdates.com/series/interstellar-rare-species/
109,Interstellar Spell Carder,https://www.novelupdates.com/series/interstellar-spell-carder/
110,Interstellar Super Doctor,https://www.novelupdates.com/series/interstellar-super-doctor/
111,Interstellar’s Unmarried First Pregnancy,https://www.novelupdates.com/series/interstellars-unmarried-first-pregnancy/
112,Into Illusion,https://www.novelupdates.com/series/into-illusion/
113,Into the World of Medicine,https://www.novelupdates.com/series/into-the-world-of-medicine/
114,Intoxicated,https://www.novelupdates.com/series/intoxicated/
115,Intoxicated Friends,https://www.novelupdates.com/series/intoxicated-friends/
116,Intoxicating Desire,https://www.novelupdates.com/series/intoxicating-desire/
117,Introduction to S*x Education,https://www.novelupdates.com/series/introduction-to-sex-education/
118,Introduction to the Survival Theory,https://www.novelupdates.com/series/introduction-to-the-survival-theory/
119,Inu to Hasami wa Tsukaiyou,https://www.novelupdates.com/series/inu-to-hasami-wa-tsukaiyou/
120,Investment Life,https://www.novelupdates.com/series/investment-life/
121,Invijible Panda,https://www.novelupdates.com/series/invijible-panda/
122,Invincible,https://www.novelupdates.com/series/invincible/
123,Invincible Baby Mommy,https://www.novelupdates.com/series/invincible-baby-mommy/
124,Invincible Divine Dragon’s Cultivation System,https://www.novelupdates.com/series/invincible-divine-dragons-cultivation-system/
125,Invincible Double Treasure: Super Awesome Tsundere Mommy,https://www.novelupdates.com/series/invincible-double-treasure-super-awesome-tsundere-mommy/
126,Invincible Exchange System,https://www.novelupdates.com/series/invincible-exchange-system/
127,Invincible God of War,https://www.novelupdates.com/series/invincible-god-of-war/
128,Invincible Hero of Necromancer,https://www.novelupdates.com/series/invincible-hero-of-necromancer/
129,Invincible Kungfu Healer,https://www.novelupdates.com/series/invincible-kungfu-healer/
130,Invincible Level Up,https://www.novelupdates.com/series/invincible-level-up/
131,Invincible Leveling King,https://www.novelupdates.com/series/invincible-leveling-king/
132,Invincible Magician ~Akashic Record Overwrite~,https://www.novelupdates.com/series/invincible-magician-akashic-record-overwrite/
133,Invincible Mumu,https://www.novelupdates.com/series/invincible-mumu/
134,Invincible Non-stop Upgrading System,https://www.novelupdates.com/series/invincible-non-stop-upgrading-system/
135,Invincible Powers,https://www.novelupdates.com/series/invincible-powers/
136,"Invincible Saint ~Salaryman, the Path I Walk to Survive in This Other World~",https://www.novelupdates.com/series/invincible-saint-salaryman-the-path-i-walk-to-survive-in-this-other-world/
137,Invincible Saint Legend of Rainstar,https://www.novelupdates.com/series/invincible-saint-legend-of-rainstar/
138,Invincible System: I am the Great Devil,https://www.novelupdates.com/series/invincible-system-i-am-the-great-devil/
139,Invincible Uncle-grandmaster,https://www.novelupdates.com/series/invincible-uncle-grandmaster/
140,Invisible Dragon,https://www.novelupdates.com/series/invisible-dragon/
141,Inyouchuu ~Exorcisms of the Lewd School~,https://www.novelupdates.com/series/inyouchuu-exorcisms-of-the-lewd-school/
142,Ippanjin Enpou Yori Kaeru. Mata Hatara Kaneba!,https://www.novelupdates.com/series/ippanjin-enpou-yori-kaeru-mata-hatara-kaneba/
143,"Iriya no Sora, UFO no Natsu",https://www.novelupdates.com/series/iriya-no-sora-ufo-no-natsu/
144,Iron Blooded Wolf,https://www.novelupdates.com/series/iron-blooded-wolf/
145,Irregular’s Rebellion,https://www.novelupdates.com/series/irregulars-rebellion/
146,Irresistible Love: Master Shen’s Quest to Charm His Lady,https://www.novelupdates.com/series/irresistible-love-master-shens-quest-to-charm-his-lady/
147,Irreversible,https://www.novelupdates.com/series/irreversible/
148,Is A Girlfriend Who Can’t Say “I Love You” No Good? Houkage-san Reads Light Novels Too Much,https://www.novelupdates.com/series/is-a-girlfriend-who-cant-say-i-love-you-no-good-houkage-san-reads-light-novels-too-much/
149,Is He A Hero? 「Yup」,https://www.novelupdates.com/series/is-he-a-hero-%e3%80%8cyup%e3%80%8d/
150,Is It Really Necessary To Prevent World Destruction?,https://www.novelupdates.com/series/is-it-really-necessary-to-prevent-world-destruction/
151,Is It Too Much to Ask to Be Supported by a Spoiled Older Instructor?,https://www.novelupdates.com/series/is-it-too-much-to-ask-to-be-supported-by-a-spoiled-older-instructor/
152,Is it Tough Being a Friend?,https://www.novelupdates.com/series/is-it-tough-being-a-friend/
153,Is It True That You Win Your Life with the “Beginner Pack”?,https://www.novelupdates.com/series/is-it-true-that-you-win-your-life-with-the-beginner-pack/
154,Is President Lu Bankrupt Today?,https://www.novelupdates.com/series/is-president-lu-bankrupt-today/
155,Is the Scum Worthy of Whitewashing?,https://www.novelupdates.com/series/is-the-scum-worthy-of-whitewashing/
156,Is the Strongest in Another World a Hero? A Demon Lord? No! it’s a Fairy ~desu!,https://www.novelupdates.com/series/is-the-strongest-in-another-world-a-hero-a-demon-lord-no-its-a-fairy-desu/
157,Is the Villain Not Allowed to Fall in Love?,https://www.novelupdates.com/series/is-the-villain-not-allowed-to-fall-in-love/
158,Is There Anyone Other Than Me Who Would Travel Back in Time Just To Eat ‘Pizza’?,https://www.novelupdates.com/series/is-there-anyone-other-than-me-who-would-travel-back-in-time-just-to-eat-pizza/
159,Is this Hero for Real?,https://www.novelupdates.com/series/is-this-hero-for-real/
160,Is this Hunter for Real,https://www.novelupdates.com/series/is-this-hunter-for-real/
161,Isaac,https://www.novelupdates.com/series/isaac/
162,Isekai Apocalypse Mynoghra,https://www.novelupdates.com/series/isekai-apocalypse-mynoghra/
163,Isekai C-mart Hanjouki,https://www.novelupdates.com/series/isekai-c-mart-hanjouki/
164,Isekai Canceller,https://www.novelupdates.com/series/isekai-canceller/
165,Isekai Cheat,https://www.novelupdates.com/series/isekai-cheat/
166,Isekai Cheat Magician,https://www.novelupdates.com/series/isekai-cheat-magician/
167,Isekai Cheat Survival Meshi (WN),https://www.novelupdates.com/series/isekai-cheat-survival-meshi-wn/
168,Isekai de “Kuro no Iyashi Te” tte Yobarete Imasu (LN),https://www.novelupdates.com/series/isekai-de-kuro-no-iyashi-te-tte-yobarete-imasu-ln/
169,Isekai de “Kuro no Iyashi Te” tte Yobarete Imasu (WN),https://www.novelupdates.com/series/isekai-de-kuro-no-iyashi-te-tte-yobarete-imasu/
170,"Isekai de Bishoujo Kyuketsuki ni Natta no de “Miryou” de Onnanoko wo Otoshi, Kuni wo Horoboshimasu ~Sennou to Kyuketsu ni Kaerareteiku Otometachi~",https://www.novelupdates.com/series/isekai-de-bishoujo-kyuketsuki-ni-natta-no-de-miryou-de-onnanoko-wo-otoshi-kuni-wo-horoboshimasu-sennou-to-kyuketsu-ni-kaerareteiku-otometachi/
171,"Isekai de Kojiin wo Hiraitakedo, Nazeka Darehitori Sudatou to Shinai Ken (LN)",https://www.novelupdates.com/series/isekai-de-kojiin-wo-hiraitakedo-nazeka-darehitori-sudatou-to-shinai-ken-ln/
172,"Isekai de Kojiin wo Hiraitakedo, Nazeka Darehitori Sudatou to Shinai Ken (WN)",https://www.novelupdates.com/series/isekai-de-kojiin-wo-hiraitakedo-nazeka-darehitori-sudatou-to-shinai-ken-wn/
173,"Isekai de Maou wo Taoshite Nihon ni Kaettekitara, Chijou ni Dungeon ga Shutsugenshimashita",https://www.novelupdates.com/series/isekai-de-maou-wo-taoshite-nihon-ni-kaettekitara-chijou-ni-dungeon-ga-shutsugenshimashita/
174,Isekai de Mofumofu Nadenade Suru Tame ni Ganbattemasu,https://www.novelupdates.com/series/isekai-de-mofumofu-nadenade-suru-tame-ni-ganbattemasu/
175,Isekai De Rippa Na Inu Ni Naru Houhou,https://www.novelupdates.com/series/isekai-de-rippa-na-inu-ni-naru-houhou/
176,Isekai de Slow Life wo (Ganbou),https://www.novelupdates.com/series/isekai-de-slow-life-wo-ganbou/
177,Isekai Dungeon de RTA,https://www.novelupdates.com/series/isekai-dungeon-de-rta/
178,Isekai Izakaya Nobu,https://www.novelupdates.com/series/isekai-izakaya-nobu/
179,"Isekai Kaeri no Ossan wa, Fusei Sukiru de Fathercon Musume-tachi o Tororori ni",https://www.novelupdates.com/series/isekai-kaeri-no-ossan-wa-fusei-sukiru-de-fathercon-musume-tachi-o-tororori-ni/
180,Isekai Mahou wa Okureteru! (LN),https://www.novelupdates.com/series/isekai-mahou-wa-okureteru-ln/
181,Isekai Mahou wa Okureteru! (WN),https://www.novelupdates.com/series/isekai-mahou-wa-okureteru/
182,Isekai Mahou wa Okureteru! Gaiden (WN),https://www.novelupdates.com/series/isekai-mahou-wa-okureteru-gaidenwn/
183,Isekai Majutsushi wa Mahou wo Tonaenai,https://www.novelupdates.com/series/isekai-majutsushi-wa-mahou-wo-tonaenai/
184,Isekai Maou to Shoukan Shoujo Dorei Majutsu,https://www.novelupdates.com/series/isekai-maou-to-shoukan-shoujo-dorei-majutsu/
185,Isekai ni Kanaderu Densetsu ~Toki wo Tomeru Mono~,https://www.novelupdates.com/series/isekai-ni-kanaderu-densetsu-toki-wo-tomeru-mono/
186,Isekai ni Kita Boku wa Kiyoubinbode Subaya-sa Tayorina Tabi o Suru,https://www.novelupdates.com/series/isekai-ni-kita-boku-wa-kiyoubinbode-subaya-sa-tayorina-tabi-o-suru/
187,"Isekai ni Tobasareta Boku ha, Bijin na Oneesan Bakari ga Sorou Mahou Daitai de, Kanojo-tachi no Seikatsu Zenpan no Support wo Hajimemashita ~Oneeshota Harem Seikatsu~",https://www.novelupdates.com/series/isekai-ni-tobasareta-boku-ha-bijin-na-oneesan-bakari-ga-sorou-mahou-daitai-de-kanojo-tachi-no-seikatsu-zenpan-no-support-wo-hajimemashita-oneshota-harem-seikatsu/
188,Isekai Ninja Musou,https://www.novelupdates.com/series/isekai-ninja-musou/
189,Isekai no Mahou Gengo Ga Doumitemo Nihongo Dattaken,https://www.novelupdates.com/series/isekai-no-mahou-gengo-ga-doumitemo-nihongo-dattaken/
190,Isekai Nonbiri Nouka,https://www.novelupdates.com/series/isekai-nonbiri-nouka/
191,Isekai Nonbiri Sozai Saishu Seikatsu,https://www.novelupdates.com/series/isekai-nonbiri-sozai-saishu-seikatsu/
192,Isekai NTR – Having a Secret Harem,https://www.novelupdates.com/series/isekai-ntr-having-a-secret-harem/
193,Isekai Onsen e Youkoso!,https://www.novelupdates.com/series/isekai-onsen-e-youkoso/
194,Isekai Quest After School!,https://www.novelupdates.com/series/isekai-quest-after-school/
195,Isekai Rakugo,https://www.novelupdates.com/series/isekai-rakugo/
196,Isekai Risshiden,https://www.novelupdates.com/series/isekai-risshiden/
197,Isekai Ryouridou (WN),https://www.novelupdates.com/series/isekai-ryouridou/
198,Isekai Sagishi no Consulting,https://www.novelupdates.com/series/isekai-sagishi-no-consulting/
199,Isekai Shoukan Makikomu Ijousha,https://www.novelupdates.com/series/isekai-shoukan-makikomu-ijousha/
200,Isekai Shoukan ni Makikomareta Obaachan,https://www.novelupdates.com/series/isekai-shoukan-ni-makikomareta-obaachan/
201,Isekai Shoukan wa Nidome Desu,https://www.novelupdates.com/series/isekai-shoukan-wa-nidome-desu/
202,Isekai Souzou no Susume ~Smartphone App de Wakusei wo Tsukkushiteshimatta Ore wa Kami Tonari Sekai wo Meguru~,https://www.novelupdates.com/series/isekai-souzou-no-susume-smartphone-app-de-wakusei-wo-tsukkushiteshimatta-ore-wa-kami-tonari-sekai-wo-meguru/
203,Isekai Surgeon,https://www.novelupdates.com/series/isekai-surgeon/
204,Isekai Taneuma,https://www.novelupdates.com/series/isekai-taneuma/
205,Isekai Tanjou Series,https://www.novelupdates.com/series/isekai-tanjou-series/
206,Isekai Teni Jobumasuta e no Michi,https://www.novelupdates.com/series/isekai-teni-jobumasuta-e-no-michi/
207,Isekai Tensei – Kimi to no Saikai made Nagai koto Nagai koto,https://www.novelupdates.com/series/isekai-tensei-kimi-to-no-saikai-made-nagai-koto-nagai-koto/
208,Isekai Tensei Harem,https://www.novelupdates.com/series/isekai-tensei-harem/
209,Isekai Tensei no Boukensha,https://www.novelupdates.com/series/isekai-tensei-no-boukensha/
210,Isekai Tensei no Shinjitsu ~Kami Shiten~,https://www.novelupdates.com/series/isekai-tensei-no-shinjitsu-kami-shiten/
211,Isekai Tensei Soudouki,https://www.novelupdates.com/series/isekai-tensei-soudouki/
212,Isekai Tensei wa Haran ni Michitemasu,https://www.novelupdates.com/series/isekai-tensei-wa-haran-ni-michitemasu/
213,Isekai Torippu Shita Sono Bade Taberarechaimashita,https://www.novelupdates.com/series/isekai-torippu-shita-sono-bade-taberarechaimashita/
214,Isekai Trip no Wakiyaku datta Ken,https://www.novelupdates.com/series/isekai-trip-no-wakiyaku-datta-ken/
215,Isekai wo Seigyo Mahou de Kirihirake!,https://www.novelupdates.com/series/isekai-wo-seigyo-mahou-de-kirihirake/
216,Isekai Yururi Kikou ~Raising Children While Being an Adventurer~,https://www.novelupdates.com/series/isekai-yururi-kikou-raising-children-while-being-an-adventurer/
217,Ishura,https://www.novelupdates.com/series/ishura/
218,Island – End of Nightmare,https://www.novelupdates.com/series/island-end-of-nightmare/
219,Isn’t Being A Wicked Woman Much Better?,https://www.novelupdates.com/series/isnt-being-a-wicked-woman-much-better/
220,Isn’t It Okay If I’m A Neet And I’m Taken Care Of By A Cute Guild Master?,https://www.novelupdates.com/series/isnt-it-okay-if-im-a-neet-and-im-taken-care-of-by-a-cute-guild-master/
221,Isshun no Kaze ni Nare,https://www.novelupdates.com/series/isshun-no-kaze-ni-nare/
222,It All Started When I Became A Half-Zombie,https://www.novelupdates.com/series/it-all-started-when-i-became-a-half-zombie/
223,It Always Feels Like Someone is Trying to Steal the Consignment,https://www.novelupdates.com/series/it-always-feels-like-someone-is-trying-to-steal-the-consignment/
224,It Became a Serious Thing,https://www.novelupdates.com/series/it-became-a-serious-thing/
225,It Can’t be Helped that the Engagement is Broken,https://www.novelupdates.com/series/it-cant-be-helped-that-the-engagement-is-broken/
226,It Is A Different World And Yet I Am Cultivating Monsters (LN),https://www.novelupdates.com/series/it-is-a-different-world-and-yet-i-am-cultivating-monsters-ln/
227,It Is A Different World And Yet I Am Cultivating Monsters (WN),https://www.novelupdates.com/series/it-is-a-different-world-and-yet-i-am-cultivating-monsters/
228,It is a Straight Road,https://www.novelupdates.com/series/it-is-a-straight-road/
229,It Is Said That I Attacked the Great Demon King,https://www.novelupdates.com/series/it-is-said-that-i-attacked-the-great-demon-king/
230,It Is Said That I Give Out Sugar Everyday,https://www.novelupdates.com/series/it-is-said-that-i-give-out-sugar-everyday/
231,It Might Be a Hottie,https://www.novelupdates.com/series/it-might-be-a-hottie/
232,It Must Be the Way I Broke the Void Is Wrong,https://www.novelupdates.com/series/it-must-be-the-way-i-broke-the-void-is-wrong/
233,"It Seems I Came to Another World, Now What Should I Do",https://www.novelupdates.com/series/it-seems-i-came-to-another-world-now-what-should-i-do/
234,It Seems I Love You Very Much,https://www.novelupdates.com/series/it-seems-i-love-you-very-much/
235,It Seems I Was Hitting On the Most Beautiful Girl in School Without Me Noticing,https://www.novelupdates.com/series/it-seems-i-was-hitting-on-the-most-beautiful-girl-in-school-without-me-noticing/
236,It Seems like He Is Trash According to the Rumors.,https://www.novelupdates.com/series/it-seems-like-he-is-trash-according-to-the-rumors/
237,It Seems Like I Fell into a Reverse Harem Game,https://www.novelupdates.com/series/it-seems-like-i-fell-into-a-reverse-harem-game/
238,It Seems Like I Got Reincarnated Into The World of a Yandere Otome Game,https://www.novelupdates.com/series/it-seems-like-i-got-reincarnated-into-the-world-of-a-yandere-otome-game/
239,It Seems like My Body Is Completely Invincible,https://www.novelupdates.com/series/it-seems-like-my-body-is-completely-invincible/
240,"It Seems That I’ve Slipped Into a Different World. Also, My Gender Has Changed.",https://www.novelupdates.com/series/it-seems-that-ive-slipped-into-a-different-world-also-my-gender-has-changed/
241,"It Seems That Takane, the Current Girlfriend, Definitely Doesn’t Want to Lose to the Ex-girlfriend",https://www.novelupdates.com/series/it-seems-that-takane-the-current-girlfriend-definitely-doesnt-want-to-lose-to-the-ex-girlfriend/
242,"It Seems That Unreasonably Exiled People Will Become Stronger, So I Tried To Expel My Beloved But Struggling Disciple",https://www.novelupdates.com/series/it-seems-that-unreasonably-exiled-people-will-become-stronger-so-i-tried-to-expel-my-beloved-but-struggling-disciple/
243,It Seems the Different World Transfer is Over Capacity,https://www.novelupdates.com/series/it-seems-the-different-world-transfer-is-over-capacity/
244,It Seems the Goddess wants me to Blow up Normies,https://www.novelupdates.com/series/it-seems-the-goddess-wants-me-to-blow-up-normies/
245,It Seems The Production Skill Acquired In Another World Is The Strongest (LN),https://www.novelupdates.com/series/it-seems-the-production-skill-acquired-in-another-world-is-the-strongest-ln/
246,It Seems the Villainess Whose Engagement was Broken Wants to Pioneer the Yuri Route,https://www.novelupdates.com/series/it-seems-the-villainess-whose-engagement-was-broken-wants-to-pioneer-the-yuri-route/
247,It Seems There is Light,https://www.novelupdates.com/series/it-seems-there-is-light/
248,It Starts With A Mountain,https://www.novelupdates.com/series/it-starts-with-a-mountain/
